,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
132,132,613,613,,614,45-49,Manitoba,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.6666666666666666,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,161,1.041824427101008e-08,8.929923660865783e-09,8.929923660865783e-09,1.041824427101008e-08,2.8278091592741645e-08,1.6371526711587267e-08,2.3813129762308756e-08,3.8696335863751725e-08,2.5301450372453057e-08,1.041824427101008e-08,1.3394885491298675e-08,4.464961830432891e-08,0.013416666666666667,label12x,,,11,0,0,1.7971471367492386e-05
133,133,614,614,,615,35-39,Ontario,Male,English,English,Trade Certificate/Diploma,Part-Time,Other,,,,0.5333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,1.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-1.0-0.1111111111111111-0-1.0,51,0.0,4.4344580449272684e-07,1.4781526816424228e-07,7.390763408212114e-07,8.868916089854537e-07,7.390763408212114e-07,2.9563053632848456e-07,5.912610726569691e-07,0.0,0.0,3.695381704106057e-06,0.0,0.00425,label11x,,,10,0,0,0.00027138883234954883
134,134,615,615,,616,60-64,Quebec,Female,French,French,Bachelors Degrees,Not Employed,Other,,,,0.8666666666666667,0.8888888888888888,1,0.29411764705882354,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.8888888888888888-1-0.29411764705882354-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,50,7.236937328122738e-07,3.618468664061369e-07,7.236937328122738e-07,0.020418114054132293,7.236937328122738e-07,5.427702996092054e-07,5.427702996092054e-07,0.0,0.0,5.427702996092054e-07,2.894774931249095e-06,0.0,0.004166666666666667,label4x,,,3,0,0,0.021086626139817634
135,135,617,617,,618,70+,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,7,0.00041649312786339027,0.00041649312786339027,0.0,0.00041649312786339027,0.0008329862557267805,0.0008329862557267805,0.0,0.0,0.0,0.0,0.0,0.0,0.0005833333333333334,label5x,,,4,0,0,0.008746355685131196
136,136,637,637,,638,50-54,Ontario,Female,French,English,Elementary School Graduation Cert,Full-Time,Senior Managers/Owners,,,,0.7333333333333333,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.4,0.0,0.5555555555555556,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.4-0.0-0.5555555555555556-0-1.0,86,7.31250517359741e-08,5.484378880198058e-08,1.279688405379547e-07,9.140631466996762e-08,9.140631466996762e-08,7.31250517359741e-08,1.0968757760396116e-07,3.107814698778899e-07,6.398442026897735e-07,0.0,0.0,0.0,0.007166666666666667,label9x,,,8,0,0,9.275912812708315e-05
137,137,646,646,,647,30-34,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,17,0.0627626050420168,8.753501400560226e-05,0.0,5.252100840336134e-05,1.7507002801120447e-05,1.7507002801120447e-05,5.252100840336134e-05,0.0,0.0,0.0,0.0,0.0,0.0014166666666666668,label1x,,,0,0,0,0.06934523809523808
138,138,649,649,,650,22-24,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.3333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,62,6.090819808103985e-07,2.707031025823993e-07,4.7373042951919876e-07,3.383788782279992e-07,6.767577564559982e-08,7.444335321015981e-07,2.030273269367995e-07,2.707031025823993e-07,0.0,2.707031025823993e-07,9.474608590383975e-07,0.0,0.005166666666666667,label11x,,,10,0,0,0.00014266053506092443
139,139,655,655,,656,60-64,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other Managers,,,,0.8666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.2222222222222222,0,1.0,,0.8666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.2222222222222222-0-1.0,42,1.305346700083542e-06,1.7404622667780563e-06,3.9160401002506265e-06,1.305346700083542e-06,3.045808966861598e-06,1.305346700083542e-06,4.351155666945141e-07,0.0,0.0,0.04884346282372598,0.0,0.0,0.0035,label10x,,,9,0,0,0.05171783625730993
140,140,658,658,,659,55-59,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.8,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,0.8-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,16,3.720238095238095e-05,3.720238095238095e-05,3.720238095238095e-05,0.1347470238095238,0.0,3.720238095238095e-05,0.0,0.0,0.0,0.0001488095238095238,0.0,0.0,0.0013333333333333333,label4x,,,3,0,0,0.15892857142857145
141,141,662,662,,663,50-54,Ontario,Male,English,French,Bachelors Degrees,Not Employed,Other,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,149,2.0288732976152758e-08,1.2173239785691654e-08,8.115493190461104e-09,2.0288732976152758e-08,4.0577465952305517e-08,1.8259859678537485e-08,1.2173239785691654e-08,7.506831201176521e-08,4.0577465952305517e-08,2.434647957138331e-08,3.043309946422913e-08,0.0,0.012416666666666666,label8x,,,7,0,0,2.176575273681668e-05
142,142,665,665,,666,60-64,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Skilled,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.7777777777777778,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.7777777777777778-0-1.0,94,1.152739287670649e-07,1.152739287670649e-07,7.684928584470992e-08,6.404107153725827e-08,5.123285722980662e-08,7.684928584470992e-08,1.0246571445961324e-07,2.433560718415814e-07,0.0,0.0,3.586300006086463e-07,0.0,0.007833333333333333,label11x,,,10,0,0,6.74224401144255e-05
143,143,686,686,,688,40-44,Ontario,Female,Other,English,High School Graduation Certificate,Full-Time,Other,,,,0.6,0.6666666666666666,1,0.7058823529411765,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.7058823529411765-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,121,5.598088562516801e-08,6.531103322936267e-08,3.732059041677868e-08,4.198566421887601e-08,4.6650738020973344e-08,4.198566421887601e-08,6.531103322936267e-08,6.531103322936267e-08,0.0,5.598088562516801e-08,8.863640223984935e-08,0.0,0.010083333333333333,label11x,,,10,0,0,2.5401326852419983e-05
144,144,687,687,,689,70+,Quebec,Male,English,French,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,37,1.6007162671723507e-06,2.134288356229801e-06,0.0,1.0671441781149005e-06,0.0,5.335720890574503e-07,1.0671441781149005e-06,0.0,1.0671441781149005e-05,2.667860445287251e-06,0.0,0.0,0.0030833333333333333,label9x,,,8,0,0,0.0005725228515586441
145,145,692,692,,694,40-44,Ontario,Male,Other,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.6,0.6666666666666666,0,0.7058823529411765,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-0-0.7058823529411765-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,67,1.9850012314451389e-07,1.4887509235838541e-07,2.4812515393064233e-07,2.9775018471677083e-07,0.0,2.4812515393064233e-07,0.0,3.9700024628902777e-07,4.962503078612847e-07,9.925006157225694e-08,1.1910007388670833e-06,0.0,0.005583333333333333,label11x,,,10,0,0,0.00013964483663216553
146,146,695,695,,697,45-49,Ontario,Male,English,English,High School Graduation Certificate,Part-Time,Other Managers,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,1.0,0.2222222222222222,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-1.0-0.2222222222222222-0-1.0,178,1.494208662390621e-08,1.5938225732166626e-08,1.195366929912497e-08,2.291119948998953e-08,1.195366929912497e-08,1.8926643056947868e-08,1.494208662390621e-08,1.2949808407385385e-08,1.8926643056947868e-08,2.0918921273468698e-08,1.2949808407385385e-08,0.0,0.014833333333333334,label4x,,,3,0,0,1.1170703960032285e-05
147,147,707,707,,709,45-49,Ontario,Male,English,French,Bachelors Degrees,Not Employed,Unskilled,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.5,1.0,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.5-1.0-0-1.0,114,3.5524816642211384e-08,4.736642218961517e-08,1.8354488598475884e-07,5.3287224963317076e-08,4.1445619415913275e-08,4.736642218961517e-08,1.1841605547403793e-08,3.5524816642211384e-08,1.1249525270033604e-07,2.9604013868509483e-08,7.697043605812466e-08,0.0,0.0095,label3x,,,2,0,0,4.252320552072702e-05
148,148,714,714,,716,18 Years,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.13333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.13333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,28,1.6269262807163682e-06,1.6269262807163682e-06,6.507705122865473e-06,1.6269262807163682e-06,1.6269262807163682e-06,0.0,0.0,0.0,0.0,0.0,3.2538525614327364e-05,0.0,0.0023333333333333335,label11x,,,10,0,0,0.0011388483965014578
149,149,724,724,,727,35-39,Alberta,Male,English,English,Elementary School Graduation Cert,Not Employed,Clerical/Secretarial,,,,0.5333333333333333,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.0,0,1.0,,0.5333333333333333-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.0-0-1.0,2,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.00016666666666666666,label4x,,,3,0,0,0.125
150,150,725,725,,728,45-49,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Clerical/Secretarial,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.0,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.0-0-1.0,15,0.0,5.1800051800051795e-05,5.1800051800051795e-05,0.00010360010360010359,0.0,0.14467754467754468,0.0,0.0,0.0,0.00010360010360010359,0.0,0.0,0.00125,label6x,,,5,0,0,0.17249417249417248
151,151,726,726,,729,50-54,Alberta,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,0.7333333333333333,0.0,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.0-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,15,1.9753086419753087e-05,7.901234567901235e-05,1.9753086419753087e-05,0.0,1.9753086419753087e-05,0.0,7.901234567901235e-05,0.0,0.0,7.901234567901235e-05,0.0,0.0,0.00125,label2x,,,1,0,0,0.0014814814814814814
152,152,730,730,,734,70+,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,45,9.754610577655845e-07,4.877305288827922e-07,7.315957933241883e-07,1.7070568510897732e-06,4.877305288827922e-07,1.7070568510897732e-06,4.877305288827922e-07,1.7070568510897732e-06,0.0,2.682517908855357e-06,0.0,0.0,0.00375,label10x,,,9,0,0,0.00024142661179698218
153,153,733,733,,738,45-49,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,21,1.392369813422445e-05,1.392369813422445e-05,0.05012531328320802,2.78473962684489e-05,2.0885547201336673e-05,1.392369813422445e-05,3.480924533556113e-05,0.0,0.0,0.0,0.0,0.0,0.00175,label3x,,,2,0,0,0.053947368421052626
154,154,735,735,,740,70+,British Columbia,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,68,0.014929056895694296,4.6047017074233933e-07,0.0,4.0930681843763493e-07,5.1163352304704366e-08,9.209403414846787e-07,1.0232670460940873e-07,6.651235799611568e-07,0.0,3.581434661329306e-07,0.0,0.0,0.005666666666666667,label1x,,,0,0,0,0.015283721253870506
155,155,740,740,,745,40-44,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.6,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.6-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,22,1.707533638412677e-05,8.537668192063385e-06,8.537668192063385e-06,8.537668192063385e-06,1.2806502288095074e-05,8.537668192063385e-06,2.134417048015846e-05,0.0,0.0,8.537668192063385e-06,0.0,0.0,0.0018333333333333333,label7x,,,6,0,0,0.0011269722013523666
156,156,743,743,,748,60-64,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,17,2.3946073442607248e-05,3.591911016391088e-05,0.0,2.3946073442607248e-05,2.3946073442607248e-05,1.1973036721303624e-05,4.7892146885214497e-05,0.0,0.0,3.591911016391088e-05,0.0,0.0,0.0014166666666666668,label7x,,,6,0,0,0.0018318746183594546
157,157,746,746,,751,65-69,Ontario,Female,English,English,Bachelors Degrees,Not Employed,Skilled,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.7777777777777778,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.7777777777777778-0-1.0,53,1.4229204018327212e-07,1.5652124420159936e-06,7.114602009163607e-07,1.138336321466177e-06,0.019238737585019493,7.114602009163607e-07,4.268761205498164e-07,9.96044281282905e-07,0.0,5.691681607330885e-07,0.0,0.0,0.004416666666666667,label5x,,,4,0,0,0.019796380090497737
158,158,747,747,,752,70+,Ontario,Male,English,English,Bachelors Degrees,Not Employed,Skilled,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.7777777777777778,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.7777777777777778-0-1.0,17,7.002801120448179e-05,3.5014005602240894e-05,1.7507002801120447e-05,0.0,0.06279761904761905,7.002801120448179e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014166666666666668,label5x,,,4,0,0,0.06934523809523808
159,159,752,752,,757,65-69,Ontario,Male,English,English,Bachelors Degrees,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,12,8.417508417508415e-05,0.09183501683501684,0.0,0.0001683501683501683,8.417508417508415e-05,0.0002525252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.001,label2x,,,1,0,0,0.10707070707070708
160,160,753,753,,758,50-54,Ontario,Female,English,English,Bachelors Degrees,Part-Time,Other,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,1.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-1.0-0.1111111111111111-0-1.0,58,4.418328783043798e-07,7.952991809478836e-07,9.720323322696353e-07,5.301994539652557e-07,8.836657566087596e-07,9.720323322696353e-07,5.301994539652557e-07,0.0,0.0,0.0,0.0,0.0,0.004833333333333334,label3x,,,2,0,0,0.00015375784164992415
161,161,754,754,,759,55-59,Quebec,Female,English,English,Bachelors Degrees,Full-Time,Clerical/Secretarial,,,,0.8,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.8-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.0-0-1.0,17,5.252100840336134e-05,1.7507002801120447e-05,7.002801120448179e-05,0.06274509803921569,1.7507002801120447e-05,3.5014005602240894e-05,5.252100840336134e-05,0.0,0.0,0.0,0.0,0.0,0.0014166666666666668,label4x,,,3,0,0,0.06874999999999999
162,162,761,761,,766,55-59,Ontario,Female,English,English,Elementary School Graduation Cert,Not Employed,Unskilled,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.5,1.0,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.5-1.0-0-1.0,90,1.6306680390368884e-08,3.261336078073777e-08,0.01123747157745608,1.1414676273258218e-07,1.3045344312295107e-07,6.522672156147553e-08,6.522672156147553e-08,4.7289373132069756e-07,2.446002058555333e-07,1.7937348429405774e-07,0.0,0.0,0.0075,label3x,,,2,0,0,0.011437016425393024
163,163,773,773,,778,55-59,Ontario,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,56,5.084144627238651e-07,6.100973552686381e-07,4.0673157017909206e-07,5.084144627238651e-07,5.084144627238651e-07,3.0504867763431906e-07,1.1185118179925032e-06,1.5252433881715952e-06,0.0,2.0336578508954603e-07,0.0,0.0,0.004666666666666667,label8x,,,7,0,0,0.00018221574344023326
164,164,776,776,,781,40-44,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.6-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,62,3.383788782279992e-07,2.030273269367995e-07,9.474608590383975e-07,6.767577564559984e-07,6.767577564559982e-08,1.0151366346839975e-06,8.12109307747198e-07,0.0,0.0,1.3535155129119965e-07,0.0,0.0,0.005166666666666667,label6x,,,5,0,0,0.00017203182169111476
165,165,777,777,,782,50-54,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,23,9.410878976096369e-06,1.4116318464144551e-05,0.0,0.045553359683794474,1.4116318464144551e-05,2.3527197440240918e-05,1.8821757952192737e-05,0.0,0.0,9.410878976096369e-06,0.0,0.0,0.0019166666666666666,label4x,,,3,0,0,0.048701298701298704
166,166,779,779,,784,45-49,Quebec,Female,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.6666666666666666,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,26,0.04007246376811594,0.0,8.361204013377926e-06,1.3935340022296544e-05,2.7870680044593086e-06,1.6722408026755853e-05,2.7870680044593086e-06,0.0,0.0,1.1148272017837235e-05,0.0,0.0,0.0021666666666666666,label1x,,,0,0,0,0.042681159420289855
167,167,784,784,,789,70+,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,79,2.5673887558796094e-07,7.702166267638828e-08,1.2836943779398047e-07,5.134777511759218e-08,1.0269555023518437e-07,2.5673887558796094e-07,1.0269555023518437e-07,3.337605382643492e-07,0.0,3.080866507055531e-07,0.0,4.1078220094073747e-07,0.006583333333333333,label12x,,,11,0,0,8.315772180294054e-05
168,168,787,787,,792,70+,Ontario,Male,English,English,Bachelors Degrees,Full-Time,Unskilled,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-1.0-0-1.0,20,1.8750000000000002e-05,6.25e-06,6.25e-06,5e-05,6.25e-06,0.0,3.7500000000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,label4x,,,3,0,0,0.002125
169,169,791,791,,796,40-44,Ontario,Female,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,10,0.0002,0.0,0.0002,0.0001,0.0002,0.00030000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,label6x,,,5,0,0,0.006
170,170,793,793,,798,45-49,British Columbia,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6666666666666666,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,122,5.41678905600606e-08,3.1597936160035357e-08,3.6111927040040405e-08,4.062591792004545e-08,5.41678905600606e-08,9.027981760010101e-09,4.965389968005555e-08,1.2639174464014143e-07,0.0,7.673784496008585e-08,0.0,7.222385408008081e-08,0.010166666666666666,label8x,,,7,0,0,3.3593120128997585e-05
171,171,796,796,,801,70+,Quebec,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,80,2.197265625e-07,1.220703125e-07,1.7089843749999997e-07,9.765625e-08,1.220703125e-07,1.7089843749999997e-07,7.324218750000001e-08,6.347656250000001e-07,3.4179687499999994e-07,0.0,0.0,0.0,0.006666666666666667,label8x,,,7,0,0,9.5703125e-05
172,172,797,797,,802,30-34,Quebec,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,0.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-0.0,184,1.046911460436462e-08,1.046911460436462e-08,1.74485243406077e-08,1.3958819472486163e-08,1.3958819472486163e-08,1.3958819472486163e-08,1.1341540821395006e-08,8.72426217030385e-09,1.5703671906546932e-08,2.093822920872924e-08,1.046911460436462e-08,1.3086393255455777e-08,0.015333333333333332,label10x,,,9,0,0,9.952638283882632e-06
173,173,801,801,,806,55-59,British Columbia,Female,English,French,Elementary School Graduation Cert,Not Employed,Unskilled,,,,0.8,0.1111111111111111,1,0.2352941176470588,0.29411764705882354,0.4,0.5,1.0,0,1.0,,0.8-0.1111111111111111-1-0.2352941176470588-0.29411764705882354-0.4-0.5-1.0-0-1.0,120,4.806361315328063e-08,5.3404014614756255e-08,2.6702007307378127e-08,4.2723211691805004e-08,9.078682484508563e-08,0.016809180620067605,1.3351003653689062e-07,3.204240876885375e-08,8.544642338361001e-08,4.2723211691805004e-08,0.0,0.0,0.01,label6x,,,5,0,0,0.01712859003147846
174,174,823,823,,829,30-34,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Other Managers,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.2222222222222222,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.2222222222222222-0-1.0,47,1.4345200024345852e-06,2.0493142891922648e-07,2.0493142891922648e-07,6.147942867576794e-07,2.0493142891922648e-07,6.147942867576794e-07,2.0493142891922648e-07,8.197257156769059e-07,2.664108575949944e-06,0.0,2.664108575949944e-06,0.0,0.003916666666666666,label9x,,,8,0,0,0.00023116265182088747
175,175,825,825,,831,25-29,Quebec,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,0.4,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,43,8.775006208316893e-07,1.462501034719482e-06,2.925002069438964e-07,1.7550012416633785e-06,0.0,1.462501034719482e-06,8.775006208316893e-07,3.8025026902706535e-06,0.0,2.0475014486072752e-06,0.0,0.0,0.0035833333333333333,label8x,,,7,0,0,0.00032701523136327625
